,bucket_en_entier,bucket,ID,Sex,Good sex prediction,age,Age predicted
35991,7,"(45, 65]",35992.0,0.0,1.0,46.0,1.0
24101,5,"(35, 40]",24102.0,0.0,0.0,37.0,2.0
16106,6,"(40, 45]",16107.0,1.0,1.0,44.0,1.0
14410,7,"(45, 65]",14411.0,0.0,0.0,56.0,1.0
12125,9,"(70, 150]",12126.0,1.0,1.0,79.0,3.0
5091,4,"(30, 35]",5092.0,1.0,1.0,33.0,1.0
24979,8,"(65, 70]",24980.0,1.0,1.0,67.0,1.0
12698,7,"(45, 65]",12699.0,0.0,1.0,60.0,2.0
3344,7,"(45, 65]",3345.0,0.0,0.0,59.0,1.0
23372,5,"(35, 40]",23373.0,0.0,1.0,36.0,3.0
12609,5,"(35, 40]",12610.0,1.0,1.0,37.0,1.0
34508,5,"(35, 40]",34509.0,0.0,0.0,40.0,1.0
38150,0,"(14, 18]",38151.0,0.0,0.0,18.0,1.0
183,5,"(35, 40]",184.0,1.0,1.0,36.0,1.0
35553,2,"(20, 25]",35554.0,0.0,0.0,25.0,1.0
14513,7,"(45, 65]",14514.0,0.0,0.0,49.0,1.0
4549,6,"(40, 45]",4550.0,0.0,0.0,41.0,2.0
19264,7,"(45, 65]",19265.0,0.0,1.0,52.0,1.0
29186,7,"(45, 65]",29187.0,1.0,1.0,62.0,3.0
19276,7,"(45, 65]",19277.0,0.0,1.0,62.0,1.0
15110,5,"(35, 40]",15111.0,0.0,0.0,37.0,1.0
25609,5,"(35, 40]",25610.0,1.0,1.0,37.0,2.0
12388,7,"(45, 65]",12389.0,1.0,1.0,53.0,1.0
33106,7,"(45, 65]",33107.0,1.0,0.0,52.0,1.0
7480,4,"(30, 35]",7481.0,0.0,0.0,31.0,2.0
24553,7,"(45, 65]",24554.0,1.0,1.0,58.0,1.0
38328,5,"(35, 40]",38329.0,0.0,0.0,38.0,3.0
162,4,"(30, 35]",163.0,1.0,1.0,35.0,3.0
30917,3,"(25, 30]",30918.0,0.0,0.0,30.0,2.0
4508,7,"(45, 65]",4509.0,1.0,1.0,61.0,2.0
31205,5,"(35, 40]",31206.0,0.0,0.0,40.0,1.0
19243,8,"(65, 70]",19244.0,1.0,1.0,67.0,1.0
28800,5,"(35, 40]",28801.0,0.0,0.0,37.0,1.0
34695,3,"(25, 30]",34696.0,1.0,1.0,30.0,0.0
7437,7,"(45, 65]",7438.0,1.0,1.0,57.0,3.0
38892,8,"(65, 70]",38893.0,1.0,1.0,70.0,3.0
13777,8,"(65, 70]",13778.0,0.0,0.0,67.0,1.0
32798,7,"(45, 65]",32799.0,1.0,0.0,51.0,1.0
24357,7,"(45, 65]",24358.0,1.0,1.0,53.0,3.0
2445,8,"(65, 70]",2446.0,1.0,1.0,66.0,1.0
17496,7,"(45, 65]",17497.0,1.0,1.0,63.0,1.0
880,7,"(45, 65]",881.0,1.0,1.0,46.0,1.0
8755,8,"(65, 70]",8756.0,0.0,0.0,66.0,3.0
3911,9,"(70, 150]",3912.0,1.0,1.0,72.0,1.0
29083,8,"(65, 70]",29084.0,1.0,1.0,69.0,1.0
2929,6,"(40, 45]",2930.0,1.0,0.0,42.0,1.0
26946,4,"(30, 35]",26947.0,1.0,1.0,35.0,3.0
22910,7,"(45, 65]",22911.0,0.0,1.0,51.0,1.0
5917,8,"(65, 70]",5918.0,1.0,1.0,66.0,1.0
28552,5,"(35, 40]",28553.0,0.0,1.0,37.0,3.0
5124,6,"(40, 45]",5125.0,0.0,0.0,41.0,1.0
26782,7,"(45, 65]",26783.0,1.0,1.0,57.0,1.0
27485,6,"(40, 45]",27486.0,1.0,1.0,43.0,1.0
685,4,"(30, 35]",686.0,1.0,1.0,31.0,3.0
19957,7,"(45, 65]",19958.0,1.0,1.0,56.0,1.0
38070,7,"(45, 65]",38071.0,1.0,1.0,52.0,3.0
37836,6,"(40, 45]",37837.0,1.0,1.0,45.0,3.0
2577,7,"(45, 65]",2578.0,0.0,0.0,62.0,1.0
5676,7,"(45, 65]",5677.0,0.0,0.0,52.0,1.0
12949,3,"(25, 30]",12950.0,0.0,0.0,30.0,1.0
28616,7,"(45, 65]",28617.0,0.0,1.0,46.0,1.0
26102,5,"(35, 40]",26103.0,0.0,0.0,37.0,2.0
29276,7,"(45, 65]",29277.0,1.0,1.0,64.0,1.0
20109,5,"(35, 40]",20110.0,0.0,1.0,37.0,1.0
17988,4,"(30, 35]",17989.0,1.0,1.0,35.0,2.0
34119,7,"(45, 65]",34120.0,1.0,1.0,54.0,2.0
24014,6,"(40, 45]",24015.0,0.0,0.0,41.0,1.0
26308,7,"(45, 65]",26309.0,1.0,1.0,57.0,3.0
3310,9,"(70, 150]",3311.0,1.0,1.0,79.0,3.0
23836,5,"(35, 40]",23837.0,0.0,1.0,38.0,0.0
12277,9,"(70, 150]",12278.0,1.0,1.0,71.0,1.0
28661,7,"(45, 65]",28662.0,0.0,1.0,53.0,1.0
36147,0,"(14, 18]",36148.0,0.0,1.0,18.0,1.0
21907,4,"(30, 35]",21908.0,1.0,1.0,33.0,1.0
9487,8,"(65, 70]",9488.0,1.0,1.0,70.0,3.0
21099,7,"(45, 65]",21100.0,0.0,0.0,54.0,1.0
38344,7,"(45, 65]",38345.0,0.0,1.0,61.0,3.0
37784,5,"(35, 40]",37785.0,0.0,0.0,37.0,1.0
15470,3,"(25, 30]",15471.0,0.0,0.0,30.0,1.0
5371,2,"(20, 25]",5372.0,0.0,0.0,25.0,1.0
26910,9,"(70, 150]",26911.0,1.0,1.0,75.0,2.0
20159,7,"(45, 65]",20160.0,0.0,1.0,48.0,3.0
12147,7,"(45, 65]",12148.0,0.0,0.0,58.0,2.0
25107,7,"(45, 65]",25108.0,0.0,1.0,58.0,1.0
7169,4,"(30, 35]",7170.0,1.0,1.0,32.0,2.0
29264,2,"(20, 25]",29265.0,1.0,1.0,25.0,1.0
5958,7,"(45, 65]",5959.0,1.0,1.0,60.0,1.0
8147,7,"(45, 65]",8148.0,1.0,1.0,53.0,3.0
14148,3,"(25, 30]",14149.0,0.0,1.0,29.0,3.0
9215,9,"(70, 150]",9216.0,0.0,1.0,71.0,1.0
12995,3,"(25, 30]",12996.0,0.0,1.0,29.0,1.0
24861,7,"(45, 65]",24862.0,0.0,1.0,54.0,3.0
24705,7,"(45, 65]",24706.0,0.0,0.0,46.0,1.0
5551,7,"(45, 65]",5552.0,1.0,0.0,46.0,3.0
32980,7,"(45, 65]",32981.0,0.0,1.0,61.0,1.0
21987,7,"(45, 65]",21988.0,0.0,1.0,48.0,1.0
16004,9,"(70, 150]",16005.0,0.0,0.0,75.0,1.0
30797,3,"(25, 30]",30798.0,0.0,0.0,27.0,1.0
11764,3,"(25, 30]",11765.0,0.0,1.0,29.0,3.0
33872,5,"(35, 40]",33873.0,1.0,0.0,36.0,1.0
36080,2,"(20, 25]",36081.0,1.0,1.0,23.0,2.0
34026,3,"(25, 30]",34027.0,0.0,1.0,27.0,0.0
12974,4,"(30, 35]",12975.0,1.0,1.0,34.0,2.0
8647,8,"(65, 70]",8648.0,0.0,0.0,67.0,1.0
10560,6,"(40, 45]",10561.0,0.0,0.0,41.0,3.0
2871,7,"(45, 65]",2872.0,1.0,1.0,55.0,3.0
10466,5,"(35, 40]",10467.0,1.0,1.0,38.0,1.0
25479,6,"(40, 45]",25480.0,0.0,1.0,41.0,2.0
25522,6,"(40, 45]",25523.0,0.0,0.0,43.0,0.0
4365,5,"(35, 40]",4366.0,1.0,1.0,39.0,3.0
13497,4,"(30, 35]",13498.0,0.0,1.0,35.0,2.0
28715,2,"(20, 25]",28716.0,0.0,1.0,22.0,1.0
32846,3,"(25, 30]",32847.0,0.0,1.0,28.0,1.0
7798,3,"(25, 30]",7799.0,1.0,1.0,30.0,2.0
11406,3,"(25, 30]",11407.0,1.0,1.0,28.0,1.0
34275,5,"(35, 40]",34276.0,1.0,1.0,36.0,1.0
16565,7,"(45, 65]",16566.0,1.0,1.0,47.0,1.0
38890,3,"(25, 30]",38891.0,1.0,1.0,30.0,2.0
33751,7,"(45, 65]",33752.0,1.0,1.0,60.0,1.0
28643,2,"(20, 25]",28644.0,1.0,1.0,22.0,1.0
28662,2,"(20, 25]",28663.0,1.0,1.0,25.0,1.0
2853,7,"(45, 65]",2854.0,1.0,1.0,56.0,1.0
13770,9,"(70, 150]",13771.0,1.0,1.0,72.0,3.0
25792,7,"(45, 65]",25793.0,0.0,0.0,52.0,1.0
17728,6,"(40, 45]",17729.0,1.0,1.0,41.0,3.0
28786,3,"(25, 30]",28787.0,1.0,1.0,29.0,3.0
4689,7,"(45, 65]",4690.0,0.0,1.0,58.0,1.0
12006,7,"(45, 65]",12007.0,0.0,0.0,51.0,1.0
4109,7,"(45, 65]",4110.0,0.0,1.0,49.0,2.0
37073,7,"(45, 65]",37074.0,1.0,1.0,65.0,2.0
28804,7,"(45, 65]",28805.0,1.0,1.0,47.0,1.0
14203,3,"(25, 30]",14204.0,1.0,1.0,26.0,1.0
2157,3,"(25, 30]",2158.0,0.0,1.0,28.0,2.0
27975,5,"(35, 40]",27976.0,0.0,1.0,37.0,1.0
6782,5,"(35, 40]",6783.0,0.0,1.0,39.0,1.0
31743,7,"(45, 65]",31744.0,0.0,0.0,60.0,3.0
30735,7,"(45, 65]",30736.0,1.0,1.0,48.0,3.0
38963,5,"(35, 40]",38964.0,0.0,1.0,40.0,1.0
16018,7,"(45, 65]",16019.0,1.0,1.0,62.0,1.0
19170,4,"(30, 35]",19171.0,1.0,1.0,31.0,1.0
20162,7,"(45, 65]",20163.0,1.0,1.0,48.0,3.0
7866,7,"(45, 65]",7867.0,1.0,0.0,49.0,1.0
899,7,"(45, 65]",900.0,0.0,0.0,47.0,2.0
8189,7,"(45, 65]",8190.0,1.0,1.0,48.0,3.0
24867,3,"(25, 30]",24868.0,0.0,0.0,29.0,1.0
37132,7,"(45, 65]",37133.0,0.0,0.0,60.0,1.0
25037,7,"(45, 65]",25038.0,1.0,1.0,54.0,2.0
25788,5,"(35, 40]",25789.0,0.0,1.0,37.0,4.0
19050,6,"(40, 45]",19051.0,1.0,1.0,43.0,1.0
37055,6,"(40, 45]",37056.0,1.0,1.0,45.0,1.0
29710,6,"(40, 45]",29711.0,0.0,0.0,41.0,1.0
25382,7,"(45, 65]",25383.0,1.0,1.0,57.0,1.0
26930,7,"(45, 65]",26931.0,0.0,0.0,52.0,2.0
330,4,"(30, 35]",331.0,0.0,1.0,31.0,2.0
27586,7,"(45, 65]",27587.0,1.0,1.0,65.0,1.0
23280,7,"(45, 65]",23281.0,0.0,0.0,46.0,1.0
14107,4,"(30, 35]",14108.0,0.0,1.0,34.0,3.0
28456,3,"(25, 30]",28457.0,0.0,1.0,29.0,1.0
34208,3,"(25, 30]",34209.0,0.0,0.0,29.0,1.0
32971,3,"(25, 30]",32972.0,0.0,1.0,29.0,2.0
10398,8,"(65, 70]",10399.0,0.0,0.0,69.0,1.0
35304,5,"(35, 40]",35305.0,1.0,0.0,38.0,1.0
7353,4,"(30, 35]",7354.0,0.0,1.0,33.0,4.0
3277,6,"(40, 45]",3278.0,1.0,1.0,45.0,1.0
8389,7,"(45, 65]",8390.0,1.0,1.0,46.0,1.0
30975,3,"(25, 30]",30976.0,1.0,1.0,26.0,1.0
11564,2,"(20, 25]",11565.0,1.0,1.0,24.0,1.0
14662,7,"(45, 65]",14663.0,1.0,1.0,50.0,1.0
2955,5,"(35, 40]",2956.0,0.0,0.0,40.0,1.0
32517,3,"(25, 30]",32518.0,0.0,0.0,29.0,1.0
36236,5,"(35, 40]",36237.0,1.0,1.0,39.0,3.0
20697,9,"(70, 150]",20698.0,1.0,1.0,79.0,1.0
560,5,"(35, 40]",561.0,1.0,1.0,37.0,3.0
4136,5,"(35, 40]",4137.0,1.0,1.0,37.0,3.0
15791,7,"(45, 65]",15792.0,0.0,0.0,46.0,1.0
8226,7,"(45, 65]",8227.0,0.0,1.0,47.0,2.0
2988,7,"(45, 65]",2989.0,1.0,1.0,53.0,1.0
15597,3,"(25, 30]",15598.0,0.0,0.0,27.0,1.0
22371,2,"(20, 25]",22372.0,0.0,0.0,24.0,1.0
6758,7,"(45, 65]",6759.0,0.0,1.0,57.0,1.0
24245,7,"(45, 65]",24246.0,1.0,1.0,53.0,1.0
6265,7,"(45, 65]",6266.0,1.0,1.0,51.0,1.0
3574,7,"(45, 65]",3575.0,1.0,1.0,50.0,1.0
19244,6,"(40, 45]",19245.0,0.0,0.0,45.0,1.0
15551,7,"(45, 65]",15552.0,0.0,1.0,59.0,3.0
14283,6,"(40, 45]",14284.0,0.0,1.0,43.0,2.0
36983,6,"(40, 45]",36984.0,0.0,0.0,42.0,1.0
35754,7,"(45, 65]",35755.0,1.0,1.0,46.0,3.0
14364,7,"(45, 65]",14365.0,0.0,0.0,48.0,3.0
11602,7,"(45, 65]",11603.0,0.0,0.0,55.0,1.0
13223,9,"(70, 150]",13224.0,1.0,1.0,71.0,3.0
2616,5,"(35, 40]",2617.0,0.0,1.0,36.0,2.0
36392,2,"(20, 25]",36393.0,1.0,0.0,23.0,1.0
21353,9,"(70, 150]",21354.0,1.0,1.0,71.0,1.0
17752,7,"(45, 65]",17753.0,1.0,1.0,52.0,1.0
27939,7,"(45, 65]",27940.0,1.0,1.0,56.0,3.0
25340,7,"(45, 65]",25341.0,1.0,1.0,60.0,2.0
11344,7,"(45, 65]",11345.0,0.0,0.0,60.0,1.0
11536,4,"(30, 35]",11537.0,0.0,0.0,33.0,1.0
31567,4,"(30, 35]",31568.0,0.0,0.0,32.0,0.0
35167,6,"(40, 45]",35168.0,1.0,1.0,42.0,3.0
20523,3,"(25, 30]",20524.0,0.0,1.0,28.0,1.0
16838,1,"(18, 20]",16839.0,0.0,1.0,19.0,1.0
23405,7,"(45, 65]",23406.0,0.0,0.0,60.0,2.0
1851,6,"(40, 45]",1852.0,0.0,1.0,44.0,2.0
9069,7,"(45, 65]",9070.0,1.0,1.0,53.0,1.0
31713,4,"(30, 35]",31714.0,1.0,1.0,35.0,2.0
13588,6,"(40, 45]",13589.0,0.0,0.0,43.0,1.0
20493,8,"(65, 70]",20494.0,0.0,0.0,69.0,1.0
16654,6,"(40, 45]",16655.0,1.0,0.0,43.0,1.0
28184,5,"(35, 40]",28185.0,0.0,1.0,37.0,1.0
17651,9,"(70, 150]",17652.0,1.0,1.0,76.0,1.0
24106,4,"(30, 35]",24107.0,0.0,0.0,31.0,1.0
19211,9,"(70, 150]",19212.0,0.0,1.0,75.0,1.0
38785,7,"(45, 65]",38786.0,0.0,1.0,60.0,0.0
11134,7,"(45, 65]",11135.0,0.0,0.0,49.0,1.0
20763,7,"(45, 65]",20764.0,1.0,1.0,53.0,1.0
24886,9,"(70, 150]",24887.0,1.0,1.0,71.0,0.0
15244,7,"(45, 65]",15245.0,0.0,0.0,56.0,3.0
37023,4,"(30, 35]",37024.0,1.0,1.0,34.0,2.0
8620,7,"(45, 65]",8621.0,1.0,1.0,63.0,3.0
32205,6,"(40, 45]",32206.0,1.0,1.0,45.0,2.0
37041,7,"(45, 65]",37042.0,1.0,1.0,60.0,2.0
14797,7,"(45, 65]",14798.0,0.0,0.0,48.0,1.0
15546,8,"(65, 70]",15547.0,0.0,0.0,66.0,3.0
2109,7,"(45, 65]",2110.0,1.0,1.0,50.0,1.0
4661,7,"(45, 65]",4662.0,0.0,1.0,59.0,3.0
14289,7,"(45, 65]",14290.0,0.0,0.0,54.0,1.0
3144,4,"(30, 35]",3145.0,0.0,1.0,32.0,1.0
30737,7,"(45, 65]",30738.0,0.0,0.0,47.0,1.0
28963,7,"(45, 65]",28964.0,1.0,1.0,64.0,1.0
32804,2,"(20, 25]",32805.0,1.0,1.0,24.0,1.0
21325,5,"(35, 40]",21326.0,1.0,1.0,37.0,3.0
32259,3,"(25, 30]",32260.0,0.0,1.0,27.0,1.0
20755,5,"(35, 40]",20756.0,0.0,1.0,38.0,3.0
28618,7,"(45, 65]",28619.0,1.0,1.0,61.0,1.0
21136,5,"(35, 40]",21137.0,0.0,1.0,40.0,3.0
20094,5,"(35, 40]",20095.0,1.0,1.0,36.0,1.0
29509,5,"(35, 40]",29510.0,0.0,0.0,38.0,1.0
20089,7,"(45, 65]",20090.0,0.0,0.0,63.0,1.0
6866,7,"(45, 65]",6867.0,0.0,1.0,51.0,1.0
1796,8,"(65, 70]",1797.0,1.0,1.0,69.0,1.0
1944,7,"(45, 65]",1945.0,1.0,1.0,53.0,3.0
2983,4,"(30, 35]",2984.0,0.0,1.0,31.0,3.0
31852,3,"(25, 30]",31853.0,0.0,0.0,29.0,2.0
13552,7,"(45, 65]",13553.0,0.0,0.0,62.0,1.0
19720,7,"(45, 65]",19721.0,1.0,1.0,49.0,1.0
3216,7,"(45, 65]",3217.0,1.0,1.0,58.0,1.0
22233,9,"(70, 150]",22234.0,0.0,1.0,71.0,1.0
37592,6,"(40, 45]",37593.0,1.0,1.0,41.0,3.0
36914,0,"(14, 18]",36915.0,0.0,1.0,18.0,1.0
31001,7,"(45, 65]",31002.0,1.0,1.0,51.0,2.0
28710,7,"(45, 65]",28711.0,0.0,1.0,59.0,3.0
36805,3,"(25, 30]",36806.0,1.0,1.0,26.0,1.0
20074,3,"(25, 30]",20075.0,0.0,1.0,26.0,2.0
13523,7,"(45, 65]",13524.0,1.0,1.0,64.0,1.0
29314,5,"(35, 40]",29315.0,0.0,1.0,40.0,1.0
32746,5,"(35, 40]",32747.0,1.0,1.0,38.0,1.0
31572,3,"(25, 30]",31573.0,0.0,0.0,27.0,1.0
34487,6,"(40, 45]",34488.0,0.0,0.0,45.0,1.0
12661,5,"(35, 40]",12662.0,0.0,1.0,38.0,1.0
13121,3,"(25, 30]",13122.0,0.0,1.0,29.0,3.0
34573,6,"(40, 45]",34574.0,0.0,0.0,44.0,1.0
28473,4,"(30, 35]",28474.0,0.0,0.0,34.0,1.0
20450,5,"(35, 40]",20451.0,0.0,0.0,36.0,1.0
10669,8,"(65, 70]",10670.0,1.0,1.0,66.0,1.0
1349,5,"(35, 40]",1350.0,0.0,1.0,37.0,3.0
37813,7,"(45, 65]",37814.0,1.0,1.0,52.0,2.0
22126,9,"(70, 150]",22127.0,1.0,1.0,80.0,1.0
32488,7,"(45, 65]",32489.0,0.0,1.0,58.0,2.0
6388,6,"(40, 45]",6389.0,0.0,0.0,45.0,1.0
10269,3,"(25, 30]",10270.0,0.0,1.0,27.0,1.0
29235,8,"(65, 70]",29236.0,1.0,1.0,66.0,1.0
25139,7,"(45, 65]",25140.0,0.0,0.0,63.0,1.0
13708,8,"(65, 70]",13709.0,0.0,0.0,66.0,1.0
5930,4,"(30, 35]",5931.0,1.0,1.0,34.0,1.0
1920,5,"(35, 40]",1921.0,0.0,1.0,37.0,3.0
23580,8,"(65, 70]",23581.0,1.0,1.0,66.0,3.0
2079,7,"(45, 65]",2080.0,0.0,0.0,55.0,1.0
10588,7,"(45, 65]",10589.0,1.0,1.0,55.0,1.0
24760,5,"(35, 40]",24761.0,0.0,1.0,40.0,1.0
26798,7,"(45, 65]",26799.0,1.0,0.0,61.0,1.0
1518,5,"(35, 40]",1519.0,0.0,1.0,39.0,2.0
22772,5,"(35, 40]",22773.0,1.0,1.0,38.0,3.0
20951,6,"(40, 45]",20952.0,1.0,1.0,45.0,1.0
8657,3,"(25, 30]",8658.0,0.0,1.0,26.0,3.0
35513,7,"(45, 65]",35514.0,0.0,0.0,50.0,2.0
26235,7,"(45, 65]",26236.0,0.0,0.0,64.0,1.0
25302,4,"(30, 35]",25303.0,0.0,0.0,33.0,2.0
27852,8,"(65, 70]",27853.0,0.0,0.0,66.0,1.0
17719,8,"(65, 70]",17720.0,1.0,1.0,67.0,1.0
24013,7,"(45, 65]",24014.0,1.0,0.0,47.0,1.0
10129,7,"(45, 65]",10130.0,1.0,1.0,47.0,1.0
6253,4,"(30, 35]",6254.0,0.0,1.0,33.0,3.0
27786,5,"(35, 40]",27787.0,1.0,1.0,36.0,1.0
27071,5,"(35, 40]",27072.0,1.0,1.0,39.0,1.0
9466,7,"(45, 65]",9467.0,1.0,1.0,56.0,1.0
14809,3,"(25, 30]",14810.0,0.0,1.0,29.0,1.0
22249,5,"(35, 40]",22250.0,1.0,1.0,38.0,1.0
6148,7,"(45, 65]",6149.0,0.0,0.0,53.0,1.0
14135,7,"(45, 65]",14136.0,1.0,1.0,48.0,1.0
20854,7,"(45, 65]",20855.0,0.0,1.0,48.0,3.0
15469,6,"(40, 45]",15470.0,0.0,1.0,42.0,1.0
30260,5,"(35, 40]",30261.0,1.0,1.0,36.0,1.0
32921,7,"(45, 65]",32922.0,0.0,0.0,60.0,1.0
4732,7,"(45, 65]",4733.0,0.0,1.0,54.0,2.0
4025,6,"(40, 45]",4026.0,1.0,1.0,43.0,1.0
11839,6,"(40, 45]",11840.0,1.0,1.0,41.0,1.0
31501,9,"(70, 150]",31502.0,0.0,0.0,73.0,2.0
20079,2,"(20, 25]",20080.0,0.0,0.0,25.0,1.0
19296,2,"(20, 25]",19297.0,0.0,1.0,23.0,2.0
34476,6,"(40, 45]",34477.0,0.0,1.0,42.0,2.0
36478,6,"(40, 45]",36479.0,0.0,1.0,42.0,1.0
33582,9,"(70, 150]",33583.0,1.0,1.0,72.0,1.0
24409,4,"(30, 35]",24410.0,0.0,0.0,33.0,2.0
17809,7,"(45, 65]",17810.0,0.0,1.0,55.0,0.0
12989,1,"(18, 20]",12990.0,1.0,1.0,20.0,3.0
12764,9,"(70, 150]",12765.0,1.0,1.0,71.0,1.0
3485,5,"(35, 40]",3486.0,0.0,0.0,39.0,3.0
9828,7,"(45, 65]",9829.0,0.0,0.0,62.0,1.0
30903,7,"(45, 65]",30904.0,1.0,1.0,56.0,2.0
29570,6,"(40, 45]",29571.0,0.0,0.0,41.0,1.0
12750,7,"(45, 65]",12751.0,0.0,0.0,65.0,1.0
11708,5,"(35, 40]",11709.0,1.0,1.0,39.0,3.0
10791,3,"(25, 30]",10792.0,0.0,1.0,30.0,2.0
9163,6,"(40, 45]",9164.0,0.0,1.0,44.0,3.0
14979,4,"(30, 35]",14980.0,0.0,0.0,33.0,1.0
11450,4,"(30, 35]",11451.0,0.0,1.0,35.0,3.0
106,7,"(45, 65]",107.0,1.0,1.0,51.0,3.0
35664,0,"(14, 18]",35665.0,1.0,1.0,18.0,2.0
7904,6,"(40, 45]",7905.0,0.0,0.0,45.0,1.0
2248,2,"(20, 25]",2249.0,1.0,1.0,21.0,2.0
16912,7,"(45, 65]",16913.0,1.0,1.0,57.0,1.0
19683,7,"(45, 65]",19684.0,1.0,1.0,55.0,0.0
28215,7,"(45, 65]",28216.0,0.0,0.0,65.0,1.0
32862,8,"(65, 70]",32863.0,1.0,1.0,66.0,1.0
30958,4,"(30, 35]",30959.0,0.0,0.0,35.0,1.0
22349,9,"(70, 150]",22350.0,0.0,0.0,76.0,1.0
38090,3,"(25, 30]",38091.0,0.0,0.0,27.0,3.0
22488,7,"(45, 65]",22489.0,1.0,1.0,62.0,1.0
8644,7,"(45, 65]",8645.0,1.0,1.0,59.0,1.0
17715,5,"(35, 40]",17716.0,0.0,0.0,38.0,1.0
20780,6,"(40, 45]",20781.0,0.0,0.0,44.0,1.0
37375,8,"(65, 70]",37376.0,1.0,1.0,67.0,1.0
28344,7,"(45, 65]",28345.0,0.0,0.0,48.0,3.0
33345,7,"(45, 65]",33346.0,0.0,1.0,57.0,2.0
13421,9,"(70, 150]",13422.0,1.0,1.0,79.0,1.0
30574,9,"(70, 150]",30575.0,1.0,1.0,74.0,1.0
35780,7,"(45, 65]",35781.0,0.0,0.0,47.0,2.0
12268,6,"(40, 45]",12269.0,1.0,1.0,42.0,1.0
37643,7,"(45, 65]",37644.0,1.0,1.0,49.0,1.0
21434,4,"(30, 35]",21435.0,1.0,1.0,35.0,1.0
23278,5,"(35, 40]",23279.0,1.0,1.0,37.0,1.0
15915,7,"(45, 65]",15916.0,0.0,0.0,52.0,1.0
26720,7,"(45, 65]",26721.0,1.0,1.0,51.0,1.0
13519,5,"(35, 40]",13520.0,0.0,1.0,36.0,3.0
16399,4,"(30, 35]",16400.0,0.0,0.0,34.0,3.0
8536,7,"(45, 65]",8537.0,1.0,1.0,55.0,1.0
31671,2,"(20, 25]",31672.0,0.0,1.0,22.0,1.0
14696,1,"(18, 20]",14697.0,0.0,1.0,19.0,3.0
7782,2,"(20, 25]",7783.0,1.0,1.0,23.0,2.0
38699,3,"(25, 30]",38700.0,1.0,1.0,26.0,2.0
11511,4,"(30, 35]",11512.0,0.0,1.0,32.0,2.0
25772,7,"(45, 65]",25773.0,1.0,1.0,52.0,1.0
31982,3,"(25, 30]",31983.0,0.0,1.0,28.0,1.0
7787,6,"(40, 45]",7788.0,1.0,1.0,43.0,1.0
8170,4,"(30, 35]",8171.0,0.0,1.0,35.0,3.0
10886,7,"(45, 65]",10887.0,1.0,1.0,57.0,1.0
34493,6,"(40, 45]",34494.0,0.0,1.0,45.0,1.0
26158,7,"(45, 65]",26159.0,1.0,1.0,53.0,1.0
12867,7,"(45, 65]",12868.0,1.0,1.0,53.0,1.0
38103,3,"(25, 30]",38104.0,0.0,0.0,26.0,1.0
32356,6,"(40, 45]",32357.0,0.0,1.0,44.0,2.0
37158,6,"(40, 45]",37159.0,0.0,0.0,44.0,1.0
8065,7,"(45, 65]",8066.0,0.0,1.0,47.0,1.0
33918,7,"(45, 65]",33919.0,0.0,0.0,50.0,3.0
8591,1,"(18, 20]",8592.0,1.0,1.0,19.0,2.0
5384,6,"(40, 45]",5385.0,0.0,0.0,43.0,1.0
25791,7,"(45, 65]",25792.0,1.0,1.0,59.0,1.0
36739,7,"(45, 65]",36740.0,1.0,1.0,50.0,1.0
15528,3,"(25, 30]",15529.0,0.0,0.0,30.0,1.0
29792,4,"(30, 35]",29793.0,0.0,1.0,34.0,0.0
32012,7,"(45, 65]",32013.0,0.0,0.0,57.0,1.0
30022,2,"(20, 25]",30023.0,0.0,1.0,24.0,1.0
1129,7,"(45, 65]",1130.0,0.0,0.0,46.0,2.0
5905,3,"(25, 30]",5906.0,1.0,0.0,29.0,3.0
15494,7,"(45, 65]",15495.0,1.0,1.0,57.0,1.0
38044,7,"(45, 65]",38045.0,0.0,0.0,50.0,1.0
9403,5,"(35, 40]",9404.0,1.0,1.0,40.0,3.0
35735,7,"(45, 65]",35736.0,0.0,1.0,55.0,1.0
8695,7,"(45, 65]",8696.0,1.0,1.0,60.0,1.0
21020,2,"(20, 25]",21021.0,0.0,0.0,22.0,2.0
12398,7,"(45, 65]",12399.0,1.0,1.0,46.0,1.0
2335,4,"(30, 35]",2336.0,1.0,1.0,31.0,3.0
2196,5,"(35, 40]",2197.0,0.0,1.0,38.0,3.0
7558,7,"(45, 65]",7559.0,1.0,1.0,54.0,1.0
5508,7,"(45, 65]",5509.0,1.0,1.0,48.0,1.0
20898,7,"(45, 65]",20899.0,0.0,0.0,54.0,2.0
33024,6,"(40, 45]",33025.0,1.0,1.0,44.0,2.0
32295,3,"(25, 30]",32296.0,1.0,1.0,30.0,2.0
26007,3,"(25, 30]",26008.0,1.0,1.0,26.0,3.0
6853,4,"(30, 35]",6854.0,1.0,1.0,35.0,3.0
9880,7,"(45, 65]",9881.0,1.0,1.0,56.0,1.0
2589,7,"(45, 65]",2590.0,0.0,0.0,47.0,1.0
24366,6,"(40, 45]",24367.0,0.0,1.0,44.0,2.0
17098,7,"(45, 65]",17099.0,0.0,0.0,51.0,2.0
5389,6,"(40, 45]",5390.0,0.0,1.0,41.0,1.0
34125,6,"(40, 45]",34126.0,0.0,0.0,42.0,1.0
25569,6,"(40, 45]",25570.0,1.0,0.0,44.0,1.0
25700,6,"(40, 45]",25701.0,1.0,0.0,42.0,1.0
3071,3,"(25, 30]",3072.0,0.0,1.0,30.0,3.0
